Date,Open,Close,Low,High,Volume
2020-07-11 16:00:00,9203.5885,9194.452,9187.539,9229.8185,1262.036896
2020-07-11 17:00:00,9194.452,9196.5165,9180.9555,9200.666,732.209751
2020-07-11 18:00:00,9196.4765,9202.4615,9183.329,9206.9305,667.518139
2020-07-11 19:00:00,9202.521,9182.0925,9179.6585,9203.495,654.174203
2020-07-11 20:00:00,9182.0225,9193.823,9179.0005,9193.9425,605.442278
2020-07-11 21:00:00,9194.1125,9197.15,9185.524,9201.509,422.826467
2020-07-11 22:00:00,9197.1345,9195.3595,9187.664,9213.015,792.870284
2020-07-11 23:00:00,9195.379,9210.94,9194.98,9229.743,703.804651
2020-07-12 00:00:00,9210.93,9227.8575,9207.485,9243.628,965.225176
2020-07-12 01:00:00,9227.8575,9245.4655,9222.7205,9270.4385,1855.644634
2020-07-12 02:00:00,9245.4145,9247.379,9237.713,9256.795,740.137607
2020-07-12 03:00:00,9247.1895,9249.294,9245.703,9260.3065,800.700982
2020-07-12 04:00:00,9249.294,9245.9925,9239.1995,9262.981,752.354684
2020-07-12 05:00:00,9245.9925,9247.1795,9233.016,9253.7925,713.656635
2020-07-12 06:00:00,9247.339,9232.446,9228.7255,9249.1395,638.100614
2020-07-12 07:00:00,9232.3465,9232.805,9219.898,9241.8625,772.054495
2020-07-12 08:00:00,9232.805,9231.379,9226.94,9249.9725,710.760204
2020-07-12 09:00:00,9231.2195,9238.97,9218.8605,9239.538,865.379809
2020-07-12 10:00:00,9238.97,9235.01,9232.1965,9247.7975,855.124621
2020-07-12 11:00:00,9235.01,9222.172,9219.6185,9238.501,1062.610432
2020-07-12 12:00:00,9222.172,9244.023,9219.898,9247.8075,913.697938
2020-07-12 13:00:00,9244.147,9186.97,9159.0505,9321.306,6059.141887
2020-07-12 14:00:00,9186.97,9193.304,9175.7385,9204.652,1258.541387
2020-07-12 15:00:00,9193.304,9192.646,9183.9775,9203.045,1028.92518
2020-07-12 16:00:00,9192.6345,9193.1945,9181.29,9201.1145,1132.142394
2020-07-12 17:00:00,9192.3565,9193.783,9183.4045,9196.945,519.681846
2020-07-12 18:00:00,9193.803,9195.519,9187.0695,9200.4465,594.445168
2020-07-12 19:00:00,9195.4985,9197.2345,9135.18,9211.8295,1796.957682
2020-07-12 20:00:00,9194.4815,9207.788,9192.317,9209.025,751.401608
2020-07-12 21:00:00,9207.788,9237.364,9198.521,9249.0845,970.419896
2020-07-12 22:00:00,9237.364,9273.284,9237.364,9303.3485,2253.545152
2020-07-12 23:00:00,9275.7475,9279.488,9250.1975,9281.7325,1784.932209
2020-07-13 00:00:00,9280.057,9252.6255,9242.371,9297.872,1785.992285
2020-07-13 01:00:00,9252.925,9261.344,9248.925,9283.289,1856.081726
2020-07-13 02:00:00,9261.354,9260.945,9251.8075,9267.0895,949.755939
2020-07-13 03:00:00,9260.995,9248.815,9247.778,9265.5035,749.763457
2020-07-13 04:00:00,9248.815,9245.663,9241.663,9260.596,1056.297482
2020-07-13 05:00:00,9246.042,9261.7675,9245.8725,9263.339,1247.234082
2020-07-13 06:00:00,9261.7625,9237.0745,9221.893,9267.778,1774.267833
2020-07-13 07:00:00,9237.0345,9246.84,9234.6005,9259.1195,1523.462552
2020-07-13 08:00:00,9246.84,9259.9525,9241.4235,9266.76,1895.650418
2020-07-13 09:00:00,9259.718,9261.0,9250.217,9268.12,1616.147972
2020-07-13 10:00:00,9261.269,9265.8025,9245.603,9280.8005,2241.399311
2020-07-13 11:00:00,9266.147,9285.733,9263.9125,9294.7,1984.79064
2020-07-13 12:00:00,9285.7625,9292.4555,9254.988,9318.221,2827.933679
2020-07-13 13:00:00,9292.212,9296.2065,9270.122,9310.1215,2162.040614
2020-07-13 14:00:00,9293.6525,9279.7575,9278.82,9306.1215,1497.000156
2020-07-13 15:00:00,9280.366,9266.9595,9259.384,9297.085,1868.662487
2020-07-13 16:00:00,9267.9775,9279.783,9265.693,9281.7325,1233.881681
2020-07-13 17:00:00,9279.8075,9293.004,9279.528,9298.7895,1675.676778
2020-07-13 18:00:00,9293.004,9267.0195,9244.845,9293.004,2012.224332
2020-07-13 19:00:00,9267.0095,9211.494,9178.613,9267.0095,4672.158224
2020-07-13 20:00:00,9206.2485,9229.6335,9195.08,9247.8175,2041.00584
2020-07-13 21:00:00,9229.3945,9229.4835,9216.7255,9242.4015,1026.171242
2020-07-13 22:00:00,9229.4105,9218.97,9197.9225,9229.4105,1231.826662
2020-07-13 23:00:00,9218.97,9219.5085,9203.938,9226.87,826.853792
2020-07-14 00:00:00,9219.015,9200.526,9196.9555,9219.5085,1932.426775
2020-07-14 01:00:00,9200.526,9215.2695,9188.3035,9222.2815,1117.229063
2020-07-14 02:00:00,9215.469,9204.067,9199.738,9223.369,960.653894
2020-07-14 03:00:00,9204.0375,9194.052,9193.7405,9212.047,1062.974537
2020-07-14 04:00:00,9194.098,9166.1525,9128.128,9194.262,3610.977528
2020-07-14 05:00:00,9166.4715,9165.2145,9151.6085,9171.828,1338.370847
2020-07-14 06:00:00,9165.3395,9166.0225,9158.711,9180.626,1211.519653
2020-07-14 07:00:00,9166.0225,9158.232,9157.564,9173.424,1168.928068
2020-07-14 08:00:00,9158.242,9170.907,9156.147,9187.1595,1718.996467
2020-07-14 09:00:00,9170.8505,9176.5065,9167.0305,9181.075,2342.117039
2020-07-14 10:00:00,9176.5165,9161.155,9146.9455,9177.3645,2754.796466
2020-07-14 11:00:00,9161.155,9209.753,9092.881,9213.964,4106.280352
2020-07-14 12:00:00,9211.02,9182.162,9181.6135,9218.89,2434.423066
2020-07-14 13:00:00,9182.1975,9179.07,9166.9305,9201.629,2285.806129
2020-07-14 14:00:00,9178.801,9189.918,9160.352,9198.9505,1575.423494
2020-07-14 15:00:00,9189.963,9196.1435,9184.975,9214.212,2471.78758
2020-07-14 16:00:00,9196.227,9205.2145,9187.3375,9213.913,2192.047908
2020-07-14 17:00:00,9205.224,9225.045,9199.1895,9251.4585,3007.946702
2020-07-14 18:00:00,9227.238,9226.192,9218.8505,9236.8155,2108.869405
2020-07-14 19:00:00,9226.2715,9245.4735,9219.459,9246.82,1328.005076
2020-07-14 20:00:00,9245.713,9245.7625,9236.4065,9252.535,1171.404864
2020-07-14 21:00:00,9245.7625,9218.277,9213.0105,9252.4115,970.66928
2020-07-14 22:00:00,9218.2715,9232.167,9217.903,9244.82,1085.500514
2020-07-14 23:00:00,9232.167,9232.7155,9226.4515,9244.2465,670.103712
2020-07-15 00:00:00,9232.6055,9237.8925,9231.728,9251.8375,1303.455741
2020-07-15 01:00:00,9237.8925,9228.3365,9215.409,9240.955,770.044545
2020-07-15 02:00:00,9229.1625,9218.3215,9215.813,9229.4635,704.874636
2020-07-15 03:00:00,9218.3115,9211.768,9206.6605,9227.6955,789.444989
2020-07-15 04:00:00,9211.768,9222.7705,9200.0675,9223.668,998.901669
2020-07-15 05:00:00,9222.7705,9221.2945,9214.671,9224.641,807.98728
2020-07-15 06:00:00,9221.2945,9211.688,9207.4645,9225.9745,1241.719281
2020-07-15 07:00:00,9211.688,9208.1275,9196.22,9211.688,1622.532086
2020-07-15 08:00:00,9208.1275,9197.803,9177.2545,9208.4865,2026.665484
2020-07-15 09:00:00,9197.873,9202.93,9165.0355,9204.791,2064.598014
2020-07-15 10:00:00,9202.93,9220.386,9197.9725,9225.08,2594.578571
2020-07-15 11:00:00,9220.386,9196.1925,9191.399,9225.174,2083.325056
2020-07-15 12:00:00,9191.19,9222.3515,9190.242,9224.127,1810.716916
2020-07-15 13:00:00,9222.0075,9206.0425,9196.257,9222.3915,1795.907158
2020-07-15 14:00:00,9206.072,9219.359,9198.9005,9221.0345,2128.527661
2020-07-15 15:00:00,9219.1095,9181.9725,9174.135,9224.7675,3114.329073
2020-07-15 16:00:00,9181.9725,9188.337,9163.6585,9192.2725,1919.824927
2020-07-15 17:00:00,9188.1775,9183.828,9181.9825,9199.1,1137.149184
2020-07-15 18:00:00,9183.828,9163.818,9137.6735,9195.509,1992.577734
2020-07-15 19:00:00,9162.3235,9162.5015,9145.421,9175.963,1805.0115
2020-07-15 20:00:00,9162.4915,9196.5285,9156.5325,9200.1125,1251.055071
2020-07-15 21:00:00,9196.4365,9208.676,9182.9655,9213.9725,1510.982656
2020-07-15 22:00:00,9208.686,9183.2995,9183.2995,9210.95,1072.085717
2020-07-15 23:00:00,9183.2995,9174.5865,9166.432,9190.4415,1318.648587
2020-07-16 00:00:00,9174.601,9190.511,9156.023,9195.2395,1280.100477
2020-07-16 01:00:00,9190.511,9198.5515,9184.307,9199.025,897.253968
2020-07-16 02:00:00,9198.5515,9177.9925,9177.0055,9203.0795,863.601582
2020-07-16 03:00:00,9177.9925,9180.5965,9169.125,9183.07,995.047853
2020-07-16 04:00:00,9180.586,9181.015,9179.15,9193.1795,995.266014
2020-07-16 05:00:00,9180.262,9175.6885,9167.6485,9186.97,1209.053287
2020-07-16 06:00:00,9175.973,9154.1725,9133.5085,9184.207,2114.902418
2020-07-16 07:00:00,9154.1725,9100.876,9062.1005,9154.332,5140.95747
2020-07-16 08:00:00,9100.876,9100.2075,9078.9465,9117.125,2174.482702
2020-07-16 09:00:00,9100.2075,9047.31,9030.373,9100.2075,4396.323545
2020-07-16 10:00:00,9047.0555,9077.245,9024.637,9077.2555,3345.726525
2020-07-16 11:00:00,9077.245,9058.8965,9057.295,9085.754,1810.458779
2020-07-16 12:00:00,9058.8965,9057.3055,9056.7365,9082.9305,1514.92344
2020-07-16 13:00:00,9057.3055,9059.9585,9047.669,9075.405,1792.43957
2020-07-16 14:00:00,9059.9585,9086.951,9047.32,9097.195,2078.204584
2020-07-16 15:00:00,9087.0405,9102.442,9077.9925,9106.173,1844.673679
2020-07-16 16:00:00,9102.325,9093.774,9089.3645,9120.796,1936.436528
2020-07-16 17:00:00,9093.0255,9102.3825,9093.0255,9112.337,1572.131339
2020-07-16 18:00:00,9102.4125,9102.557,9098.9405,9130.1125,1621.088648
2020-07-16 19:00:00,9102.3975,9103.31,9097.9485,9108.0395,1063.813932
2020-07-16 20:00:00,9107.7085,9088.4225,9068.417,9109.8035,1456.908643
2020-07-16 21:00:00,9088.417,9103.2755,9088.417,9114.063,752.082232
2020-07-16 22:00:00,9103.2805,9115.28,9103.2805,9122.9205,881.070267
2020-07-16 23:00:00,9115.4095,9110.891,9104.721,9124.357,1104.74918
2020-07-17 00:00:00,9112.018,9094.6815,9093.185,9118.851,956.43891
2020-07-17 01:00:00,9095.0875,9095.2655,9093.604,9117.145,889.156514
2020-07-17 02:00:00,9095.9685,9101.0455,9092.452,9112.1525,854.626221
2020-07-17 03:00:00,9101.0655,9097.006,9082.567,9102.761,766.142902
2020-07-17 04:00:00,9097.006,9093.1655,9083.06,9103.0505,973.752439
2020-07-17 05:00:00,9093.1655,9079.629,9067.0905,9099.21,1573.467337
2020-07-17 06:00:00,9079.639,9098.831,9079.6145,9109.998,1233.26101
2020-07-17 07:00:00,9098.831,9087.8885,9084.6465,9110.342,1279.108623
2020-07-17 08:00:00,9086.761,9087.215,9073.255,9092.457,1279.614149
2020-07-17 09:00:00,9087.22,9100.198,9077.9785,9103.6945,1447.579113
2020-07-17 10:00:00,9100.198,9094.851,9090.3275,9106.023,1108.173134
2020-07-17 11:00:00,9095.0305,9116.103,9080.018,9118.4415,1400.092864
2020-07-17 12:00:00,9116.078,9139.968,9116.078,9162.8605,2733.464995
2020-07-17 13:00:00,9139.968,9138.5615,9123.649,9150.96,1306.342667
2020-07-17 14:00:00,9138.671,9130.023,9117.145,9140.3375,1278.063566
2020-07-17 15:00:00,9129.3045,9125.504,9120.7065,9141.105,1291.871337
2020-07-17 16:00:00,9125.295,9129.205,9120.2175,9139.3295,1176.39582
2020-07-17 17:00:00,9129.205,9127.0005,9105.532,9132.0075,1189.708781
2020-07-17 18:00:00,9127.0005,9138.8305,9125.863,9147.07,1276.24347
2020-07-17 19:00:00,9138.8305,9141.833,9129.809,9145.21,697.377341
2020-07-17 20:00:00,9141.3695,9132.5665,9129.3745,9156.9755,903.149698
2020-07-17 21:00:00,9132.5265,9128.5065,9124.5765,9141.342,572.089656
2020-07-17 22:00:00,9128.5065,9139.908,9121.587,9139.938,551.364085
2020-07-17 23:00:00,9139.908,9131.4295,9130.962,9145.015,635.142312
2020-07-18 00:00:00,9131.4295,9127.1,9124.138,9145.6735,1192.481166
2020-07-18 01:00:00,9127.1,9117.3745,9117.145,9132.307,902.63342
2020-07-18 02:00:00,9117.584,9119.3895,9100.686,9123.12,1283.757159
2020-07-18 03:00:00,9119.3895,9112.1775,9101.355,9119.3895,734.204237
2020-07-18 04:00:00,9110.2245,9117.6835,9105.0355,9123.305,738.338605
2020-07-18 05:00:00,9117.6835,9112.796,9106.322,9120.4865,541.569429
2020-07-18 06:00:00,9112.2475,9110.7715,9109.594,9116.3525,574.022837
2020-07-18 07:00:00,9110.6415,9109.5345,9108.142,9115.719,636.71964
2020-07-18 08:00:00,9109.5345,9130.5415,9101.8335,9135.2495,977.911402
2020-07-18 09:00:00,9130.5415,9142.9505,9130.5415,9184.4265,2596.895246
2020-07-18 10:00:00,9142.98,9144.033,9142.2125,9156.197,801.137235
2020-07-18 11:00:00,9144.048,9137.0055,9135.081,9152.417,842.486161
2020-07-18 12:00:00,9137.0055,9142.7805,9136.5765,9151.509,720.904924
2020-07-18 13:00:00,9142.7805,9144.6065,9135.6885,9151.6085,808.307582
2020-07-18 14:00:00,9144.552,9140.771,9130.6715,9145.205,875.909133
2020-07-18 15:00:00,9140.771,9146.6415,9140.766,9148.297,822.869046
2020-07-18 16:00:00,9146.6415,9141.6635,9136.068,9149.3245,936.181605
2020-07-18 17:00:00,9141.6635,9146.7265,9140.307,9150.611,871.556389
2020-07-18 18:00:00,9146.711,9160.0375,9143.4745,9174.373,1402.853951
2020-07-18 19:00:00,9160.0375,9141.3645,9126.5715,9176.995,1504.843975
2020-07-18 20:00:00,9141.8655,9149.14,9133.6035,9155.4195,705.097132
2020-07-18 21:00:00,9149.155,9148.2025,9139.5945,9150.1775,464.807186
2020-07-18 22:00:00,9148.2025,9141.823,9139.2,9152.9755,588.467821
2020-07-18 23:00:00,9141.823,9147.3745,9141.6335,9152.377,588.024028
2020-07-19 00:00:00,9147.3795,9154.8855,9145.8985,9157.0555,597.802099
2020-07-19 01:00:00,9154.8705,9138.9805,9136.766,9155.589,720.012644
2020-07-19 02:00:00,9138.9805,9134.6215,9131.993,9147.07,678.551538
2020-07-19 03:00:00,9134.6315,9130.5315,9118.242,9135.2795,885.864462
2020-07-19 04:00:00,9130.5315,9130.332,9123.3895,9137.095,694.802115
2020-07-19 05:00:00,9130.123,9120.9255,9119.1505,9132.856,680.955745
2020-07-19 06:00:00,9120.9255,9134.512,9116.467,9135.16,698.409235
2020-07-19 07:00:00,9134.332,9131.9185,9130.741,9134.5015,563.892805
2020-07-19 08:00:00,9131.9135,9132.861,9120.1375,9133.0945,755.375699
2020-07-19 09:00:00,9132.866,9131.0005,9120.148,9132.931,718.98124
2020-07-19 10:00:00,9131.0005,9102.1225,9079.8855,9131.01,2240.092432
2020-07-19 11:00:00,9102.1225,9101.604,9088.6165,9113.3945,1066.747079
2020-07-19 12:00:00,9101.604,9109.724,9087.6925,9113.7035,1187.353914
2020-07-19 13:00:00,9109.624,9104.2575,9096.427,9112.1575,842.341398
2020-07-19 14:00:00,9104.2275,9108.4665,9099.2005,9112.128,750.065232
2020-07-19 15:00:00,9108.4665,9097.7835,9095.9585,9112.432,1066.731876
2020-07-19 16:00:00,9097.7835,9125.173,9094.168,9148.1775,1427.8414
2020-07-19 17:00:00,9125.155,9128.0575,9114.926,9135.3645,904.82571
2020-07-19 18:00:00,9128.078,9133.6435,9123.579,9138.726,737.199971
2020-07-19 19:00:00,9133.6485,9142.4815,9124.6565,9142.4815,789.024241
2020-07-19 20:00:00,9142.5315,9142.4815,9131.16,9146.751,1096.94242
2020-07-19 21:00:00,9143.405,9147.0805,9136.3095,9154.063,1003.214873
2020-07-19 22:00:00,9147.0805,9162.801,9139.7285,9180.8255,2462.257557
2020-07-19 23:00:00,9163.11,9184.616,9163.11,9209.1545,2411.123131
2020-07-20 00:00:00,9187.0875,9164.975,9157.833,9198.4515,1550.2667
2020-07-20 01:00:00,9164.576,9154.4515,9153.496,9169.2495,926.728779
2020-07-20 02:00:00,9153.5535,9165.7535,9152.1625,9169.444,918.497694
2020-07-20 03:00:00,9165.7535,9169.015,9157.155,9170.377,972.617956
2020-07-20 04:00:00,9169.015,9157.3245,9151.499,9169.015,808.148244
2020-07-20 05:00:00,9157.3245,9170.8405,9157.035,9171.08,799.479695
2020-07-20 06:00:00,9170.8405,9157.6335,9156.756,9170.8505,1041.735267
2020-07-20 07:00:00,9157.6335,9157.7735,9148.4865,9158.192,1590.569011
2020-07-20 08:00:00,9158.801,9165.3445,9154.631,9166.701,1326.878205
2020-07-20 09:00:00,9165.3595,9161.0455,9159.379,9166.9105,1720.127263
2020-07-20 10:00:00,9161.0455,9132.4565,9108.213,9162.3815,2396.715466
2020-07-20 11:00:00,9132.427,9124.856,9119.3795,9139.978,1634.740055
2020-07-20 12:00:00,9121.8045,9139.479,9118.153,9142.093,1670.105719
2020-07-20 13:00:00,9139.469,9125.5225,9119.3195,9140.417,1713.890693
2020-07-20 14:00:00,9124.5065,9147.07,9124.2975,9154.148,1574.86058
2020-07-20 15:00:00,9145.823,9151.285,9142.7825,9156.626,1406.645136
2020-07-20 16:00:00,9150.9425,9152.0375,9138.003,9152.0375,1349.809229
2020-07-20 17:00:00,9152.706,9169.085,9152.706,9180.307,1991.161604
2020-07-20 18:00:00,9169.085,9157.5495,9150.731,9175.0,1573.252345
2020-07-20 19:00:00,9158.7805,9135.7485,9123.8985,9161.873,3030.169627
2020-07-20 20:00:00,9135.7485,9149.135,9129.7935,9161.8435,1528.090552
2020-07-20 21:00:00,9149.135,9144.5565,9121.9435,9149.7985,796.748402
2020-07-20 22:00:00,9144.5565,9141.8935,9129.464,9151.918,1040.60847
2020-07-20 23:00:00,9141.8935,9137.883,9134.023,9154.0975,1011.215623
2020-07-21 00:00:00,9137.8685,9147.3195,9129.983,9150.881,1116.811252
2020-07-21 01:00:00,9147.0615,9155.609,9147.0615,9172.417,1300.548733
2020-07-21 02:00:00,9155.609,9155.609,9147.0455,9162.307,824.906398
2020-07-21 03:00:00,9153.748,9157.873,9141.48,9158.234,1069.942862
2020-07-21 04:00:00,9157.7635,9152.1175,9150.84,9161.157,877.197436
2020-07-21 05:00:00,9152.1175,9166.781,9151.8285,9182.8305,1408.064581
2020-07-21 06:00:00,9166.312,9173.3645,9154.3235,9178.1025,1354.387781
2020-07-21 07:00:00,9173.8985,9291.967,9170.911,9329.544,9147.414577
2020-07-21 08:00:00,9293.551,9287.4885,9279.309,9311.668,3915.517204
2020-07-21 09:00:00,9287.4885,9292.077,9287.4885,9318.1065,2950.734461
2020-07-21 10:00:00,9292.0465,9324.221,9289.8725,9326.62,2618.589315
2020-07-21 11:00:00,9325.004,9321.3135,9304.5255,9326.62,1980.277442
2020-07-21 12:00:00,9321.2735,9344.156,9321.204,9370.061,5828.903934
2020-07-21 13:00:00,9344.166,9385.443,9344.0065,9413.848,5904.878509
2020-07-21 14:00:00,9385.4725,9353.5925,9336.595,9396.445,3409.546537
2020-07-21 15:00:00,9353.5825,9314.65,9301.693,9360.4955,2959.555145
2020-07-21 16:00:00,9314.65,9332.994,9295.9075,9335.837,2378.480761
2020-07-21 17:00:00,9332.984,9341.852,9320.4255,9343.809,1653.602363
2020-07-21 18:00:00,9341.852,9363.667,9335.6925,9363.9765,1951.813737
2020-07-21 19:00:00,9363.817,9330.9695,9320.4955,9367.7275,1646.67329
2020-07-21 20:00:00,9330.9695,9348.0565,9330.959,9348.4555,1474.358914
2020-07-21 21:00:00,9348.066,9352.4355,9329.1135,9359.109,1117.886279
2020-07-21 22:00:00,9352.4355,9354.61,9337.603,9367.757,908.086822
2020-07-21 23:00:00,9354.61,9366.52,9347.1485,9366.52,981.908424
2020-07-22 00:00:00,9367.1585,9334.54,9331.618,9367.9065,1230.650794
2020-07-22 01:00:00,9334.0715,9340.276,9326.351,9362.47,1414.129022
2020-07-22 02:00:00,9340.1965,9342.6,9335.049,9352.176,1421.891984
2020-07-22 03:00:00,9342.6,9335.6575,9332.0065,9346.3905,1268.90093
2020-07-22 04:00:00,9335.6575,9322.4305,9321.962,9343.5975,1037.90276
2020-07-22 05:00:00,9322.3805,9319.2885,9313.054,9333.2235,1652.282238
2020-07-22 06:00:00,9319.2985,9312.1765,9311.5575,9326.62,1308.913235
2020-07-22 07:00:00,9312.1765,9278.7505,9251.435,9337.1935,2691.689428
2020-07-22 08:00:00,9276.7575,9287.279,9270.6205,9301.8175,2300.848754
2020-07-22 09:00:00,9287.279,9292.1065,9280.88,9306.2715,1873.760898
2020-07-22 10:00:00,9292.1065,9314.65,9290.9495,9318.7395,1534.54417
2020-07-22 11:00:00,9314.65,9321.3235,9305.2535,9330.73,1491.699724
2020-07-22 12:00:00,9321.3235,9305.6725,9294.1315,9321.772,1732.218735
2020-07-22 13:00:00,9305.6725,9306.431,9300.1165,9313.7625,1460.45464
2020-07-22 14:00:00,9306.431,9314.4505,9288.8145,9316.585,1828.949581
2020-07-22 15:00:00,9314.201,9314.7895,9307.902,9329.004,1987.520697
2020-07-22 16:00:00,9314.7895,9304.845,9302.1015,9322.131,2025.893878
2020-07-22 17:00:00,9304.8145,9340.8945,9304.705,9347.578,2123.424617
2020-07-22 18:00:00,9340.8945,9342.6795,9331.069,9355.418,1578.7483
2020-07-22 19:00:00,9342.6795,9350.4505,9334.4035,9361.5325,1765.69448
2020-07-22 20:00:00,9350.56,9344.296,9341.5825,9361.9715,1296.727184
2020-07-22 21:00:00,9344.296,9350.8195,9336.6055,9350.989,1177.63959
2020-07-22 22:00:00,9350.73,9476.245,9345.543,9518.2215,8477.224896
2020-07-22 23:00:00,9476.245,9494.28,9475.6845,9509.1625,3076.287175
2020-07-23 00:00:00,9494.36,9482.8585,9477.0135,9509.7315,2546.093139
2020-07-23 01:00:00,9482.928,9493.213,9469.3725,9495.696,1501.039727
2020-07-23 02:00:00,9493.213,9475.2775,9468.704,9502.574,1427.655913
2020-07-23 03:00:00,9475.3175,9468.265,9442.7545,9475.6925,1967.605231
2020-07-23 04:00:00,9468.265,9475.088,9462.091,9475.2325,913.197304
2020-07-23 05:00:00,9475.078,9465.921,9438.3505,9475.078,1889.427615
2020-07-23 06:00:00,9465.811,9469.981,9458.769,9474.779,1380.905492
2020-07-23 07:00:00,9468.265,9467.926,9463.2775,9485.482,1899.988923
2020-07-23 08:00:00,9467.936,9492.205,9456.3055,9502.1105,2069.994157
2020-07-23 09:00:00,9492.5245,9477.6815,9464.704,9492.5245,1553.563977
